Symbol,baseMean,log2FoldChange,padj
Fgf16,0.697,-0.089,0.725
Gm13710,8.924,0.157,0.725
5430440P10Rik,1.91,-0.142,0.725
Klri2,0.49,0.084,0.725
Cldn16,0.359,0.06,
Rp1l1,1.641,0.109,0.725
Abcb10,2087.999,0.019,0.725
Gm10509,327.265,-0.062,0.725
Mir339,0.649,-0.1,0.726
Ccdc93,3169.681,0.02,0.726
Ppp2r2a,7846.707,-0.012,0.726
Shisa7,1.577,0.121,0.726
Rabep1,4808.454,0.017,0.726
Slc35d3,1.128,-0.115,0.726
Trim15,0.692,0.09,0.726
Mir23b,3.891,0.155,0.726
Akap9,4688.887,0.037,0.726
4930518P08Rik,0.531,0.09,0.727
Fam150b,1.991,0.117,0.727
Gm16523,158.739,-0.058,0.727
2310010M20Rik,16.955,0.135,0.727
Ovol1,5.553,-0.151,0.727
Prok2,0.435,0.087,
Surf6,1543.551,0.021,0.728
Gpr21,1.226,0.113,0.728
Crygd,0.348,0.059,
Ctrl,4.652,0.158,0.728
Nat8,22.896,-0.139,0.728
9530051G07Rik,37.989,0.129,0.728
Agxt2,0.687,-0.083,0.728
Peo1,1096.937,0.031,0.728
Dsc1,0.592,-0.086,0.728
Kpna1,4909.621,0.016,0.728
Limch1,1531.128,-0.032,0.728
Dynlt3,12737.406,0.022,0.728
Ranbp3,4732.98,-0.018,0.729
Herc2,8656.402,0.035,0.729
Pkd2,29593.201,0.012,0.729
Tmem198,41.2,0.093,0.729
Rbm24,0.342,0.058,
1600029D21Rik,1.999,-0.131,0.73
Cyp27b1,14.771,0.158,0.73
Cnga1,0.958,-0.099,0.73
Tgm3,5.233,-0.157,0.73
Siglec1,144.615,-0.062,0.73
1700110I01Rik,0.394,0.085,
Padi6,0.608,-0.086,0.73
Gprc5d,10.352,0.158,0.73
Ltb4r1,27.317,0.124,0.731
Zfp109,239.887,0.064,0.731
Cmah,134.399,-0.071,0.731
Tmem26,629.692,-0.049,0.732
1700120C14Rik,9.695,-0.154,0.732
Prss27,2.568,0.132,0.732
Calhm2,1154.789,0.025,0.732
Tmem54,3.501,-0.151,0.732
Madcam1,4.467,-0.153,0.732
Tmigd1,12.668,-0.157,0.732
Cln6,1467.905,-0.026,0.732
Cecr2,1.827,-0.124,0.732
Mir3101,3.632,0.154,0.732
Pgbd5,1.372,-0.11,0.732
Hoxa5,80.012,0.08,0.732
Gm5039,0.666,0.094,0.733
Slc24a1,1.958,-0.122,0.733
Pbld1,25.915,-0.119,0.733
Kcne3,0.324,0.057,
9230112J17Rik,1.225,0.12,0.733
Tmem27,1.129,0.103,0.734
Hoxc8,1.795,-0.13,0.734
Elof1,2770.538,0.017,0.734
Asnsd1,4159.357,0.017,0.734
Olfr1393,1.946,-0.129,0.734
Slc25a10,5757.142,0.018,0.735
4932438H23Rik,8.376,0.156,0.735
Gm4787,11.147,-0.152,0.735
Gm13277,1.02,0.1,0.735
4930529C04Rik,0.5,0.081,0.735
Pdf,1629.829,0.023,0.735
Krba1,1442.352,0.026,0.735
Pja1,6349.711,-0.013,0.735
9130015L21Rik,0.503,-0.075,0.735
1700022I11Rik,0.317,0.056,
Gm7444,21.519,0.143,0.735
Tcea1,9272.056,0.015,0.735
Gm15471,2.78,0.145,0.735
Iyd,0.554,0.089,0.736
A430084P05Rik,0.469,-0.075,
Nmbr,0.343,-0.075,
Gcc1,2155.71,0.017,0.736
Pom121l2,2.05,-0.13,0.736
Gabrb3,3.554,0.137,0.736
Fam26f,265.394,0.06,0.737
Usp29,0.944,0.111,0.737
Ccdc81,7.171,-0.155,0.737
AI467606,0.952,-0.085,0.737
Prg2,2.707,0.134,0.737
4933422A05Rik,1.298,0.114,0.737
1700012D14Rik,41.28,0.106,0.737
Chrna3,0.477,-0.074,
Pde6c,0.218,0.055,
Insc,0.333,-0.074,
Psmd5,5337.61,-0.015,0.738
1700066B17Rik,0.464,-0.074,
Apol11b,0.31,0.055,
Igsf5,0.31,0.055,
Slc12a3,0.752,-0.089,0.738
2310043O21Rik,0.181,0.055,
Gm10440,0.221,0.055,
Gm4975,0.201,0.055,
Mir3971,0.181,0.055,
Rhox10,0.201,0.055,
1700027I24Rik,0.201,0.055,
4931417G12Rik,0.241,0.055,
Gm1653,0.241,0.055,
Mir674,0.213,0.055,
Nxph2,0.213,0.055,
4930546K05Rik,0.176,0.055,
5530400C23Rik,0.176,0.055,
Gm11149,0.329,-0.074,
Rab13,2324.424,-0.017,0.738
1700067K01Rik,0.747,0.09,0.738
Olfr433,1.26,0.108,0.738
Ear6,0.458,-0.073,
2410016O06Rik,630.495,0.035,0.739
T,1.608,-0.117,0.74
Vav1,3.003,-0.145,0.74
2310035C23Rik,2668.623,-0.019,0.74
Lamp3,3.406,0.14,0.74
Nfatc2ip,496.095,0.042,0.741
D830005E20Rik,7.18,-0.153,0.741
Myb,2.793,-0.141,0.741
Gdf2,0.453,-0.072,
Nek5,17.792,-0.142,0.741
Cdh11,6177.628,-0.023,0.741
Rbm44,0.967,-0.091,0.741
Wfdc5,3.156,-0.132,0.741
Ceacam1,95.253,0.084,0.741
Ptpn7,16.292,-0.142,0.742
Cst7,0.759,-0.087,0.742
Ccdc150,8.036,0.152,0.742
Ppil4,2966.347,0.016,0.742
Selplg,3.906,-0.151,0.742
Tspan8,7.108,0.152,0.742
Pnma1,19.692,0.14,0.742
Otud7a,3.923,0.15,0.742
Tnfsf15,159.254,0.076,0.742
Ly9,0.604,0.088,0.742
Serpinf2,11.386,-0.144,0.743
Eif2d,4040.809,0.015,0.743
Wfdc8,0.448,0.078,
Gm2518,29.745,0.118,0.743
Med4,1832.664,0.021,0.743
Cbfb,5194.42,0.021,0.743
Zkscan2,59.478,-0.095,0.743
Gpr123,1.173,-0.115,0.743
Prl8a9,0.308,-0.072,
Tyro3,1775.536,0.022,0.743
BC030870,0.531,0.085,0.743
Lmx1a,1.533,-0.119,0.743
Tet1,160.665,0.062,0.743
Gal3st3,23.988,0.116,0.744
Gbp1,1.685,-0.102,0.744
Calcoco2,6.599,-0.151,0.744
Hrh4,0.748,-0.086,0.744
Pom121,3094.515,-0.02,0.744
Gm10373,8.262,0.147,0.744
Spata2l,302.48,0.042,0.744
3632454L22Rik,0.511,0.079,0.744
Mir5100,0.423,0.077,
7420700N18Rik,0.532,0.073,0.745
Hps4,1277.967,0.021,0.745
Fam186b,15.675,-0.141,0.745
Ccdc157,2415.793,-0.019,0.745
Tpbg,3711.395,0.017,0.745
Nlrc4,0.664,-0.077,0.745
Slc39a14,20924.417,0.013,0.745
Vaultrc5,2.16,0.134,0.745
Ano7,12.262,-0.15,0.746
Scn8a,6.854,-0.148,0.746
Ushbp1,0.539,0.075,0.746
1700034E13Rik,0.537,-0.067,0.746
Poll,1001.575,-0.032,0.746
Ube2u,1.097,-0.108,0.746
Kcnq3,0.486,-0.073,
1700061I17Rik,3.56,0.144,0.746
Fam83b,1.384,0.11,0.746
Zfp433,40.95,-0.098,0.746
Card9,0.585,-0.081,0.746
Fer1l4,0.945,-0.088,0.747
Diablo,3056.394,-0.014,0.747
Ctxn2,0.454,-0.071,
Zfp91,7260.946,0.02,0.747
Smarca5-ps,90.801,0.065,0.747
Cd47,11714.794,-0.012,0.748
Gba,7338.056,0.013,0.748
Tmem132c,0.447,-0.07,
A730098P11Rik,2483.041,-0.023,0.748
Gcnt1,80.311,0.084,0.748
Pcp4,1.155,-0.111,0.748
Slc45a2,1.044,0.1,0.748
Ccdc38,2.027,-0.128,0.749
Pou5f1,0.81,-0.086,0.749
Mybphl,0.408,-0.069,
Tmprss11a,0.606,-0.069,0.749
9430041J12Rik,0.476,-0.077,
Igf2as,47.4,-0.104,0.75
Eppk1,94.963,0.092,0.75
Fam100b,71.696,-0.074,0.75
4933422H20Rik,1.154,0.087,0.75
Nckap1,17290.781,-0.01,0.751
Txndc3,0.453,-0.069,
Nalcn,13.329,-0.139,0.751
Padi4,3.389,-0.137,0.751
Man2c1,4781.431,-0.012,0.751
Synj2,2744.229,0.02,0.751
Myocd,0.387,-0.068,
Ubxn4,11007.902,0.009,0.752
Ctse,0.897,-0.089,0.752
4930543E12Rik,0.798,-0.085,0.752
F830016B08Rik,1439.931,0.055,0.752
Synpr,1.153,0.111,0.752
Ccpg1,8008.663,-0.011,0.752
Slc10a2,1.596,-0.121,0.752
Cyp24a1,1.615,-0.112,0.752
Muc1,229.433,0.053,0.752
Six2,3.205,0.137,0.752
Snora47,1.435,-0.119,0.752
Serpinb6c,3.951,-0.138,0.752
Utp15,1481.83,-0.02,0.752
Gm13446,2.95,-0.135,0.752
Slc6a11,1.139,-0.101,0.752
Gabbr2,1.271,-0.111,0.752
Sez6l2,19.675,-0.13,0.753
2410002O22Rik,3769.363,0.017,0.753
Vtn,0.38,0.073,
Glra2,0.652,-0.081,0.753
Tex19.2,3.398,0.139,0.753
Ube2l3,14947.734,-0.013,0.753
Snora3,6.452,0.145,0.753
2410137F16Rik,0.487,-0.065,
Hes3,0.387,0.072,
Mei4,6.726,-0.146,0.753
Mir5121,2.285,-0.138,0.753
AW209491,1383.688,0.024,0.753
Slc39a3,2319.534,0.021,0.753
Cpn2,0.658,-0.075,0.753
Snord8,0.584,-0.066,0.753
1700001G17Rik,13.675,0.134,0.753
Fuk,2090.733,-0.021,0.754
Gtf2h3,1548.571,0.024,0.754
Pde6b,1.768,-0.067,0.754
Hand2,1.027,-0.097,0.754
Tmem90a,0.37,-0.066,
Itgb6,5.382,-0.136,0.755
Ttc22,1.162,-0.103,0.755
Lrig2,2923.994,-0.017,0.755
Ikzf3,0.511,-0.066,0.755
Ddx3x,42962.041,0.014,0.756
Bap1,5019.267,0.012,0.756
Zkscan6,889.243,0.024,0.756
Ly86,1.023,-0.096,0.756
Jsrp1,6.252,-0.144,0.756
Plbd1,344.873,-0.049,0.756
Kcng3,0.465,-0.069,
2700081L22Rik,5.173,-0.138,0.756
Zufsp,674.387,-0.028,0.756
Tmem91,13.212,-0.139,0.756
Cog3,4453.509,0.013,0.756
2310011J03Rik,3050.167,-0.016,0.756
Irx6,0.647,-0.085,0.757
Gm5065,12.876,-0.13,0.757
1700025N23Rik,32.727,0.107,0.757
Slc26a2,1142.243,0.026,0.757
Dazl,4.028,0.138,0.757
Nol8,1601.838,-0.022,0.757
Ucp1,1.171,-0.103,0.757
Sema4c,2116.222,-0.018,0.757
A630023A22Rik,24.811,0.119,0.757
Nufip1,1106.774,-0.023,0.757
1700028E10Rik,6.354,0.143,0.758
C630028M04Rik,0.493,-0.064,0.758
Hoxb9,1.202,-0.102,0.758
Grid1,3.824,-0.139,0.758
Cfhr2,5.964,-0.143,0.758
Slc25a35,1051.131,-0.023,0.758
Ankdd1b,0.754,-0.086,0.758
Tcf7,421.311,0.037,0.758
Ptpn18,3.701,-0.129,0.758
Pop5,828.146,0.032,0.758
1810020O05Rik,0.351,-0.064,
Snrpe,2984.142,-0.017,0.759
Fam198a,193.57,0.077,0.759
Cd40,5.856,-0.142,0.759
Pax3,2.343,-0.129,0.759
Apof,5.044,-0.14,0.759
BC048502,0.511,-0.063,0.759
Ccbp2,3.242,0.124,0.76
Cmpk2,537.749,-0.095,0.76
Mir3068,0.472,-0.063,
Rgs13,0.488,-0.063,
A730082K24Rik,0.466,0.068,
Gm5141,227.837,-0.046,0.76
Abhd12b,0.488,-0.063,0.76
Mir1949,0.335,-0.063,
Hist1h4f,0.617,0.083,0.76
Fam55d,719.473,0.025,0.76
9430091E24Rik,69.393,-0.083,0.761
2900009J06Rik,11.223,0.135,0.761
Ube2n,8068.804,0.012,0.761
Acer1,3.524,0.139,0.761
3110009F21Rik,0.883,0.087,0.761
Cldn11,0.501,-0.062,0.761
Lrrc36,0.619,0.081,0.761
Gpr3,9.178,0.141,0.761
Hemgn,0.339,-0.063,
Hpgds,6.468,-0.14,0.761
Fip1l1,6232.035,0.017,0.761
Tmem108,8.493,-0.141,0.761
Aldh3a1,1516.193,-0.028,0.762
Atp6v1f,4966.405,0.014,0.762
Hpca,1.673,-0.122,0.762
Scnn1g,3.395,0.13,0.762
Hgfac,2.247,0.124,0.762
Zfp598,3310.658,-0.018,0.762
Dcst1,6.429,-0.141,0.762
Gm4532,32.548,0.099,0.762
Mbtd1,2101.611,-0.022,0.762
Brcc3,1468.767,0.022,0.762
Tmem150c,0.493,-0.069,0.762
Gucy1a3,0.46,-0.061,
Adnp2,3016.844,0.017,0.763
Dyrk4,1.465,0.113,0.763
Tmem88,7.015,-0.14,0.763
0610039K10Rik,5.341,-0.138,0.763
Dock1,7070.841,-0.016,0.764
AW549542,26.701,0.107,0.764
Plcb2,5.885,-0.138,0.764
Padi3,0.317,-0.061,
Dalrd3,1443.127,0.025,0.764
Bzrap1,0.527,0.068,0.764
Cxcr4,2.414,-0.126,0.764
1700019E08Rik,0.316,0.066,
Slc9a10,0.47,-0.061,
6430550D23Rik,38.55,0.102,0.765
BC147527,4.547,-0.13,0.765
Rasa4,1807.501,-0.018,0.765
Bpifb5,0.763,0.078,0.765
St6galnac5,1.737,-0.111,0.765
Prmt10,1570.186,-0.018,0.765
Cml2,0.448,-0.061,
F11,3.113,-0.123,0.765
Cd226,36.057,-0.095,0.765
Sh3gl2,1.382,-0.11,0.765
2900011O08Rik,31.364,0.123,0.765
Lgsn,0.458,0.066,
Guca2a,0.313,-0.061,
Ulk3,818.15,-0.028,0.765
Gm20199,0.723,0.095,0.765
Mdga1,145.899,-0.059,0.765
Ccr3,0.827,-0.085,0.766
Agmat,0.46,-0.06,
Prss8,10.721,-0.136,0.766
Krt76,0.31,0.065,
Frmpd3,1.446,0.11,0.766
Ccdc78,17.333,-0.121,0.766
Dnajb11,7394.337,-0.013,0.766
2410114N07Rik,1.602,0.113,0.766
Emid1,8.858,0.138,0.766
Zscan5b,3.698,-0.137,0.766
Cyp3a13,8.272,0.137,0.766
Dgki,2.921,0.122,0.767
Btnl9,1.964,0.105,0.767
Ccdc153,1.64,0.123,0.767
Bcap29,2102.123,0.019,0.767
1110050K14Rik,0.302,-0.06,
Dlx6as2,0.919,-0.082,0.767
1700020G17Rik,0.446,0.065,
Pglyrp3,1.871,-0.122,0.768
Zc3h3,1259.129,0.02,0.768
Zfp599,96.698,0.063,0.768
Fgfbp1,0.304,-0.059,
Pi4kb,4573.648,-0.011,0.768
Trim40,0.298,-0.059,
Trim54,1.12,0.089,0.769
Gm5431,18.754,-0.116,0.769
Gcgr,0.639,0.07,0.769
Slc5a1,4.01,-0.133,0.769
Mybpc3,0.798,-0.074,0.769
Sostdc1,4.257,0.132,0.77
Ufsp2,3860.957,-0.013,0.77
Krt14,0.295,-0.058,
Rraga,7073.172,0.012,0.77
Gm4636,196.644,-0.051,0.77
Pde3b,8840.888,0.017,0.771
Fam159b,0.818,-0.088,0.771
Pcsk1n,1.892,-0.111,0.771
Lrp11,1088.149,-0.029,0.771
2810408M09Rik,620.158,-0.027,0.771
Snip1,1567.956,0.021,0.771
Atp6v0d2,65.116,-0.084,0.771
1700023E05Rik,0.409,-0.058,
Serpina10,1.905,0.111,0.771
Rab25,2.435,0.122,0.771
Speer9-ps1,0.421,-0.058,
Bad,2451.332,-0.019,0.772
Sult6b1,2.659,-0.119,0.772
Bcl2l12,592.007,0.029,0.772
Pno1,2218.385,-0.018,0.772
Stk33,10.679,-0.13,0.772
Wac,8522.49,-0.011,0.772
Cd48,0.808,-0.074,0.772
Il25,2.509,-0.12,0.772
Pigg,1512.756,-0.02,0.772
Colec10,3.054,0.12,0.772
Morn3,0.646,0.074,0.772
Serpinb9e,13.197,-0.134,0.772
Aif1,0.653,-0.068,0.773
Hhex,9.281,-0.131,0.773
Mapk8ip2,7.133,0.134,0.773
Kbtbd10,16.269,-0.121,0.773
Pld2,3371.655,-0.019,0.773
Mir125a,0.393,0.062,
Dmrta2,3.942,-0.133,0.773
Gpr45,4.794,-0.133,0.773
Dok3,8.102,0.134,0.773
Foxr1,14.328,-0.12,0.773
Casq2,2.364,-0.117,0.773
Klrb1c,0.603,0.067,0.773
Ccdc129,0.501,0.059,0.774
Kcnj12,0.276,-0.057,
Dhx16,2956.582,-0.015,0.774
Rsph6a,0.906,0.087,0.774
Heatr8,3.644,-0.13,0.774
Snord23,0.274,-0.056,
Reg4,2.369,-0.123,0.774
Cdc42ep4,5452.618,0.012,0.774
Hrh1,1.498,-0.103,0.774
4933425B07Rik,0.54,-0.06,0.775
Ly6f,0.969,-0.1,0.775
2700070H01Rik,16.72,-0.111,0.775
Tle3,6848.431,0.015,0.775
Hcst,1.053,-0.087,0.775
Zfp82,258.316,0.043,0.775
A330032B11Rik,75.341,0.063,0.775
Lyve1,5.345,-0.133,0.775
Ccr2,0.87,-0.085,0.775
Dpy30,1509.421,-0.02,0.775
Slc25a18,0.378,0.061,
B430212C06Rik,2.37,-0.111,0.775
1700086L19Rik,0.389,-0.056,
LOC433374,1.858,0.099,0.775
Vpreb3,2.444,0.112,0.776
Celsr1,4.76,-0.129,0.776
Ccbl2,707.181,0.027,0.776
Chrm2,0.268,-0.056,
Ptprq,1.276,0.102,0.776
Ciita,1.797,-0.096,0.776
Krt23,0.264,-0.055,
Rhcg,0.799,0.065,0.776
Gtpbp10,1390.923,-0.025,0.777
Gm6377,9.812,-0.131,0.777
Asb10,0.392,-0.055,
Nts,0.392,-0.055,
Gm872,1.708,0.098,0.777
Rbm12b,197.1,0.06,0.778
Rhbdf1,5375.781,0.012,0.778
Usp51,7.008,0.131,0.778
Apba2,1.284,-0.1,0.778
Hunk,46.381,0.095,0.778
Klhl35,33.401,-0.1,0.778
Tdrd9,1.55,-0.107,0.778
AU023762,11.398,0.125,0.778
4930471C04Rik,0.375,-0.054,
Cpn1,0.626,0.066,0.779
Gm1631,0.351,0.059,
Snord12,2.303,-0.123,0.779
Hoxb4,0.735,0.079,0.779
Olah,0.354,0.059,
Gm11747,0.919,-0.071,0.779
Schip1,17.782,0.117,0.779
Camk1g,3.541,-0.115,0.779
Slc25a37,2846.366,-0.022,0.78
Phf7,585.015,-0.025,0.78
Celf6,4.593,0.13,0.78
Chkb,111.07,0.054,0.78
D7Ertd443e,8.821,0.128,0.78
Pdc,2.314,-0.11,0.78
Sft2d2,6467.938,0.014,0.78
Slc6a9,1256.379,-0.025,0.78
Vmn1r53,0.612,0.065,0.78
Gm14318,0.34,0.058,
Eps15l1,3562.374,-0.015,0.781
Mrap2,7.962,0.127,0.781
Slc25a31,1.328,-0.087,0.781
S100a14,12.989,0.123,0.781
Park2,191.611,0.048,0.781
BC006779,5774.639,-0.022,0.781
Zp3,1.04,0.077,0.781
Mael,0.249,-0.053,
Scarf1,33.071,-0.105,0.782
C1qtnf4,140.745,-0.049,0.782
E330034G19Rik,8.18,0.127,0.782
Abcc12,28.387,-0.093,0.782
Nrbp1,8353.984,0.011,0.782
Zfp790,1169.615,0.024,0.782
2310033P09Rik,842.595,-0.026,0.782
Mixl1,0.837,-0.071,0.782
4933413L06Rik,0.764,0.081,0.782
Gm20597,6.812,0.129,0.782
Prss42,1.031,-0.089,0.783
4933417O13Rik,9.007,-0.125,0.783
Gpr137c,18.34,-0.119,0.783
Tmod4,11.202,0.123,0.783
1700003G18Rik,0.243,-0.052,
Fam164c,73.514,0.073,0.783
5031434C07Rik,0.867,-0.079,0.783
Tanc2,3216.376,0.025,0.784
Grm6,0.353,-0.052,
Snord19,1.044,-0.087,0.784
Ccdc13,12.488,-0.124,0.784
Gm14827,6.567,-0.128,0.784
Vwa2,0.671,-0.067,0.784
Lrrc48,109.212,-0.06,0.784
Zfp606,1054.179,0.021,0.785
Zfp658,288.484,0.034,0.785
4930502E09Rik,0.32,0.056,
Cer1,1.926,-0.116,0.785
Ddx43,1.679,0.103,0.785
Mag,0.474,0.056,
Sftpa1,2.129,-0.064,0.786
Zfp930,966.844,-0.023,0.786
BC032203,2728.131,-0.019,0.786
Igj,4.815,0.126,0.786
C730027H18Rik,3.352,0.113,0.786
Spnb3,8.488,0.125,0.786
Irf9,4297.415,0.018,0.786
Iqsec3,6.997,-0.126,0.786
Zcchc16,0.332,-0.051,
Lpcat1,903.213,0.02,0.786
Il9r,2.152,0.098,0.786
Dsc2,4.117,0.119,0.786
En2,0.446,0.055,
Adamts5,22296.112,-0.016,0.786
C130079G13Rik,1.037,0.09,0.787
Sfrp5,2.361,-0.097,0.787
Fam19a3,1.588,-0.101,0.787
Stat2,7301.546,-0.03,0.787
Rit2,0.32,-0.051,
Ptk2,5845.555,0.011,0.787
Harbi1,648.81,-0.031,0.787
Vsx1,0.306,0.055,
4933432I09Rik,2.15,0.1,0.787
4930556N09Rik,0.453,0.055,
Dolpp1,971.756,-0.022,0.787
Zfp865,2181.024,-0.019,0.788
Bdkrb2,15.65,-0.118,0.788
Snord55,1.668,0.105,0.788
Lipm,0.816,0.084,0.788
Kcnj8,21.795,0.105,0.788
Celf3,0.311,0.054,
Yod1,285.572,-0.039,0.788
Myadml2,2.034,-0.095,0.788
Pcdh17,2.709,-0.115,0.788
Gm3833,1.784,0.101,0.788
Soat2,42.801,0.085,0.788
Cabp7,0.313,-0.05,
Rian,2047.406,-0.025,0.788
1700001P01Rik,1.868,0.11,0.788
Mat1a,0.83,-0.071,0.789
Aanat,0.312,-0.05,
Fbxo3,5052.537,0.01,0.789
Rnf182,1.072,-0.049,0.789
Reep5,24733.175,-0.01,0.789
Mt3,3.546,-0.114,0.789
Kndc1,4.618,-0.12,0.789
Btc,579.518,0.027,0.789
Prpf40a,7257.367,-0.009,0.789
6330512M04Rik,212.687,-0.05,0.789
Vwde,0.559,0.062,0.789
Fbp2,3.024,0.112,0.789
Nedd8,7038.773,0.012,0.789
Slc50a1,4049.329,-0.014,0.789
S100pbp,1369.299,-0.023,0.789
Nrk,7.536,-0.124,0.789
E030013I19Rik,6.902,0.124,0.79
Tmem183a,2541.558,-0.016,0.79
Vps41,11213.474,-0.009,0.79
5730435O14Rik,2.737,-0.104,0.79
Gm5465,12.717,0.115,0.79
Gpr174,8.97,-0.117,0.79
9330020H09Rik,135.459,0.053,0.79
Adarb2,2.204,0.097,0.791
Mir692-1,0.292,0.053,
Gm5531,8.533,-0.121,0.791
Igf2bp3,21.238,0.114,0.791
A230051G13Rik,393.334,-0.033,0.791
Hist1h2bm,0.879,0.086,0.791
9430076C15Rik,3.875,0.116,0.791
4933402E13Rik,0.412,0.053,
Dpcr1,13.639,0.109,0.791
Phlda2,1.182,-0.082,0.792
Acer3,2320.541,0.018,0.792
Elavl4,0.297,-0.048,
Rab19,5.171,-0.117,0.792
Rimbp2,2.317,-0.105,0.792
Prkcd,3818.754,0.013,0.792
Ltbp4,11796.086,0.016,0.792
Prph,11.961,0.123,0.792
Gm12409,0.454,0.053,
Rhoh,1.93,-0.11,0.792
Prdm14,0.292,-0.048,
Shisa3,2.12,-0.114,0.793
Mill1,1.201,-0.098,0.793
Snora61,0.676,-0.073,0.793
Zfp616,0.29,-0.048,
Hoxd3,0.413,-0.052,
Mir1896,0.43,-0.048,
Sult1b1,0.408,0.052,
Hsd17b1,7.767,-0.122,0.793
4930555B11Rik,1.606,-0.095,0.793
Slc17a8,13.202,-0.109,0.793
Chd9,4652.48,0.018,0.794
Bhlhe22,13.619,0.121,0.794
Aadat,0.548,0.065,0.794
Rpf1,1207.785,0.02,0.795
Itih3,11.821,-0.118,0.795
1700029H14Rik,3.964,0.111,0.795
Dok2,14.422,0.119,0.795
Snord89,3.71,-0.119,0.795
Lamc1,22289.696,0.012,0.795
Vmn2r87,0.401,0.051,
Zdhhc9,4821.34,-0.015,0.795
Tbc1d24,2883.485,-0.016,0.795
Snora33,1.781,0.104,0.796
Setd3,10860.126,-0.007,0.796
Fam3b,0.265,0.05,
Snx31,2.85,-0.11,0.797
Tmem111,10876.99,-0.009,0.797
Grm7,1.106,-0.087,0.797
Gm581,1.35,-0.082,0.797
Zfp664,6051.497,0.012,0.797
1700011E24Rik,0.271,-0.046,
Adar,7826.262,0.012,0.798
Gm4861,0.847,0.078,0.798
Xpo5,5095.452,0.01,0.798
D930020B18Rik,0.273,-0.046,
Hao2,0.513,-0.049,0.798
Ambp,0.273,-0.046,
5330417C22Rik,18.837,-0.099,0.798
Pex5l,2.401,0.1,0.798
Catsper4,0.396,-0.046,
A330021E22Rik,141.566,0.059,0.798
Pga5,0.809,-0.066,0.799
AW554918,708.458,-0.022,0.799
Themis,2.926,-0.114,0.8
3200001D21Rik,0.266,-0.045,
Gm5878,1.219,-0.089,0.8
Snord87,0.253,0.049,
Marco,4.896,-0.118,0.8
Gm648,0.251,0.049,
Fam131c,64.468,0.073,0.8
Syt2,4.462,-0.118,0.801
G730013B05Rik,9.407,0.117,0.801
Ttll13,135.521,-0.049,0.801
Gm6432,0.262,-0.045,
Ncrna00086,3.804,-0.116,0.801
Gm10549,0.825,0.07,0.801
Map3k6,1108.98,-0.018,0.801
Mir17hg,39.881,0.094,0.801
Trim62,366.175,-0.033,0.801
Tmem116,44.272,-0.074,0.802
5730455O13Rik,917.742,-0.018,0.802
Krt42,0.495,0.061,0.802
Olfr78,0.256,-0.044,
Zfp296,109.875,0.053,0.802
Gm16119,1.242,-0.077,0.802
Edn1,21.106,-0.098,0.802
Rasal1,0.913,0.068,0.803
Dnase1,0.249,-0.044,
Pcdh8,0.771,0.064,0.803
Car10,4.945,-0.117,0.803
Dpysl5,2.769,-0.098,0.803
Gm16853,3.145,-0.107,0.803
Itpka,45.876,0.084,0.804
Hist1h2bl,0.342,0.047,
Chgb,15.406,-0.108,0.804
A730017C20Rik,32.018,0.086,0.804
Mtmr7,25.28,0.098,0.804
Bst1,298.561,0.04,0.804
Dusp2,1.126,0.07,0.805
2310005G13Rik,2.704,0.112,0.805
BC065397,29.832,0.103,0.805
Gbp9,3173.381,-0.017,0.805
Pkhd1,1.572,-0.085,0.805
Serpinb1c,2.108,-0.108,0.805
Fam78a,2.46,-0.099,0.805
Wdr19,1936.909,-0.019,0.805
Frem3,0.351,-0.043,
1600014C23Rik,22.316,0.105,0.806
Exosc3,1113.473,0.018,0.806
Csrp3,0.95,0.072,0.806
Myh15,2.33,0.102,0.806
Pafah1b2,12952.17,0.009,0.806
Prl2c4,0.973,0.082,0.806
4930599N23Rik,24.037,-0.087,0.806
Dpy19l4,2074.026,0.016,0.806
Rpph1,83.887,-0.086,0.806
Nlrx1,2636.443,-0.012,0.807
0610005C13Rik,0.238,-0.042,
Rcor3,1211.39,-0.018,0.807
4930483J18Rik,2.429,0.103,0.807
Dcaf12l1,0.238,-0.042,
Slc25a4,23668.946,0.009,0.807
Fam174b,12.03,0.113,0.807
Itgb1bp2,5.386,-0.109,0.807
Slc22a3,201.692,-0.042,0.808
Gm10248,0.338,-0.042,
Tab3,1827.372,-0.016,0.808
Mir1905,5.875,-0.114,0.808
Mbl2,1.38,-0.08,0.808
Dcaf17,1115.74,0.02,0.808
Scgb2b1-ps,0.569,-0.069,0.808
Gramd1c,281.407,-0.036,0.808
Gtf3a,2132.301,-0.014,0.809
9430060I03Rik,15.454,0.113,0.809
Ly6g6d,1.377,0.048,0.809
Gm11201,2.654,-0.098,0.809
Evi2b,25.739,0.1,0.809
Mal,2.959,-0.107,0.809
1700057H15Rik,0.663,-0.055,0.809
Slc26a3,1.107,0.071,0.809
C330008G21Rik,0.328,-0.041,
Med26,978.047,-0.021,0.81
Prss56,0.914,0.073,0.811
Plac1,4.75,0.112,0.811
LOC100861572,0.299,0.044,
E330016A19Rik,199.255,0.035,0.811
Mir20a,0.32,-0.041,
Fbxo45,2628.393,-0.014,0.812
Lypd3,0.226,-0.04,
Mta3,3859.83,0.013,0.812
Zfp820,601.489,0.031,0.812
Oxgr1,0.317,-0.04,
Ankrd2,0.296,0.044,
Snord1b,0.295,0.044,
Mir1930,0.315,-0.04,
Zswim3,488.733,-0.029,0.813
