Symbol,baseMean,log2FoldChange,padj
Ptprr,2.176,0.277,0.425
Prl,0.623,-0.157,0.425
1190003K10Rik,0.777,0.184,0.425
Adam33,128.98,0.146,0.426
Mir5100,0.423,-0.171,
Slc30a5,5130.008,0.032,0.426
Slc5a9,0.458,-0.16,
Zmynd12,59.165,-0.22,0.426
Rhpn2,99.586,0.158,0.426
E130006D01Rik,5.029,-0.331,0.426
Sh3gl3,36.45,-0.247,0.426
Ccdc64,253.037,0.112,0.426
Ctcfl,9.873,0.308,0.426
Pcdhga11,136.13,-0.16,0.427
Cd101,1.246,0.25,0.427
Fam124b,0.914,-0.208,0.427
Scn5a,2.269,-0.304,0.427
Dach2,1.092,0.231,0.428
Psca,1.827,0.279,0.428
Olfr545,0.59,0.159,0.428
Prss35,1847.513,-0.064,0.428
Serpinb9b,1335.812,-0.083,0.428
Pcdhb20,373.464,0.089,0.428
Fth1,1217789.325,0.032,0.428
Pcdhgb6,1397.555,0.058,0.429
1700040I03Rik,368.453,0.083,0.429
2010005H15Rik,5.143,-0.332,0.429
Sdr9c7,0.627,-0.17,0.429
U05342,0.512,0.165,0.429
Gm5662,2.878,-0.304,0.429
BC023829,2687.461,-0.04,0.429
4930500J02Rik,6.055,-0.332,0.429
Ap1ar,2667.048,0.035,0.429
Dach1,6.471,0.327,0.429
Gc,0.602,-0.195,0.429
Ceacam20,1.256,-0.247,0.43
Sf3b5,2866.547,-0.034,0.43
Sass6,280.389,0.094,0.43
Slc7a15,0.934,0.223,0.43
Hey2,3.752,0.313,0.431
Mir30d,0.349,-0.137,
6720489N17Rik,408.245,-0.089,0.431
Celf2,6977.742,-0.039,0.431
Meis3,732.411,0.074,0.431
Ankar,4.195,-0.331,0.431
Socs7,2350.23,0.038,0.432
Ccr2,0.87,-0.214,0.432
Acpl2,1791.037,0.043,0.432
Fxyd7,47.309,-0.192,0.432
Bglap2,47.673,-0.263,0.433
5730403I07Rik,2.429,0.287,0.433
Sptlc2,6158.362,-0.034,0.433
4933407K13Rik,197.565,-0.12,0.433
Fam71d,0.704,0.2,0.433
Samt2,1.337,0.257,0.435
Cd200,14214.983,0.065,0.435
Pxk,4809.558,0.031,0.435
Tmem182,14.88,-0.322,0.435
Cadm4,65.273,-0.213,0.436
E130306D19Rik,61.674,-0.186,0.436
Trim6,100.707,-0.157,0.436
Miox,0.615,0.159,0.436
Acot12,0.837,-0.183,0.436
Ifi27l2a,39828.393,-0.042,0.436
Slc27a6,2.355,0.269,0.437
Csn1s1,3.022,0.305,0.437
BC031361,217.258,-0.117,0.437
2610034B18Rik,3073.654,-0.039,0.437
Axin2,313.152,-0.106,0.437
2410002O22Rik,3769.363,-0.037,0.437
Lyz1,12.927,-0.316,0.437
Lats1,6010.868,0.037,0.437
Ciita,1.797,-0.24,0.438
Atf2,4056.129,-0.034,0.438
1700066B17Rik,0.464,0.157,
Pou2f3,10.74,0.327,0.438
Lect2,0.618,-0.179,0.438
F11r,4397.548,0.036,0.438
Tnfaip8,9248.406,-0.035,0.438
Lgals3,43570.35,-0.044,0.438
Pign,4877.001,-0.032,0.438
Gm4961,137.103,0.172,0.439
Nkain2,3.896,-0.309,0.44
Prom2,0.641,0.154,0.44
Hsbp1l1,8.213,0.323,0.44
Gm5126,11.473,0.317,0.44
Pabpc1,51946.543,-0.03,0.44
Myh14,137.441,-0.156,0.44
Pias3,2951.482,0.039,0.441
Mst1,9.646,0.324,0.441
Lrrc19,0.893,-0.211,0.441
Zfyve27,2736.023,-0.036,0.441
BC018507,5870.159,0.038,0.441
Ube2g1,5052.463,0.042,0.441
Dpcr1,13.639,0.288,0.441
Clrn1,3.345,-0.314,0.441
9030404E10Rik,0.394,-0.125,
Rab39b,75.798,0.17,0.441
Lgsn,0.458,-0.154,
Snora2b,3.343,-0.311,0.442
Itgad,50.452,0.272,0.443
Dusp16,2027.45,0.036,0.443
Rbm27,2683.442,-0.039,0.443
Clic5,5.285,-0.323,0.443
Amac1,3.755,0.302,0.443
Gm16973,265.387,-0.088,0.443
Accsl,1.236,0.23,0.443
Sh3gl2,1.382,-0.261,0.443
Car10,4.945,-0.323,0.443
Tceal5,0.433,0.154,
Pdzk1,3.732,-0.297,0.444
Mpz,15.816,-0.308,0.444
Cpm,10.702,0.314,0.444
8030423F21Rik,4.768,-0.323,0.444
Cdh6,1.324,0.232,0.444
Il1r2,29.707,-0.242,0.444
Krt222,1.198,0.243,0.444
Tor1aip2,15693.19,-0.033,0.444
Foxr2,1.473,0.24,0.445
BC046331,2387.32,0.04,0.445
B3galtl,2880.452,-0.035,0.445
LOC100302567,2.272,0.287,0.445
Atp6v0c,798.172,0.08,0.445
Gm4791,12.976,-0.287,0.445
Grid1,3.824,-0.315,0.446
Dynlrb2,3.786,-0.316,0.446
Slc44a4,2.42,0.274,0.446
Zrsr2,2468.895,-0.035,0.446
Olfr856-ps1,81.165,-0.151,0.446
Baz1a,1716.643,-0.042,0.446
Tmprss13,3.738,-0.316,0.446
Lrrc1,700.697,-0.069,0.446
Ptprh,0.529,0.146,0.446
Zfp775,743.195,0.057,0.446
Hepacam2,2.422,-0.277,0.447
Ak7,1.928,-0.276,0.447
Colq,6.881,-0.321,0.447
Nsun7,130.517,0.124,0.447
Abcc8,1.729,0.252,0.447
Grik1,2.564,0.268,0.447
Wdfy4,3.473,-0.308,0.447
Camsap1,3701.33,-0.038,0.447
Piwil4,11.368,-0.314,0.448
E330011O21Rik,24.797,-0.281,0.448
4921508A21Rik,48.847,-0.184,0.448
4933416I08Rik,2.25,0.266,0.448
Zfp57,256.749,0.143,0.448
Rnf111,3393.018,-0.036,0.448
Ccbp2,3.242,-0.28,0.448
C630020P19Rik,1.576,-0.279,0.448
Polr2c,3761.566,0.035,0.448
Cmtm8,3.082,-0.304,0.448
Gins4,1901.964,-0.04,0.448
Vsig4,0.383,-0.121,
Eme1,70.676,0.218,0.449
Slc22a14,2.724,-0.284,0.449
Zfp7,353.018,0.084,0.449
Ttc7,3574.137,0.037,0.45
Tdpoz4,0.591,-0.175,0.45
Selp,787.248,0.083,0.45
Gm15471,2.78,0.296,0.45
Airn,466.002,0.077,0.45
Gm6320,6.24,-0.318,0.45
Vwce,11.149,-0.304,0.45
5430421N21Rik,0.373,-0.121,
Gatm,26.598,-0.269,0.45
St8sia4,341.398,0.096,0.45
A130049A11Rik,74.933,-0.177,0.451
Zfp646,3100.528,0.039,0.451
Etl4,296.311,-0.102,0.451
Slc5a1,4.01,-0.313,0.451
4933422H20Rik,1.154,0.188,0.451
Erdr1,924.145,0.081,0.451
Rgs4,15.718,-0.306,0.451
Fastkd1,640.213,-0.065,0.451
Rsbn1l,1749.346,0.05,0.451
Slc30a6,1169.499,-0.049,0.451
BC021891,7.822,-0.315,0.451
Usp27x,362.765,0.073,0.451
Lin37,821.175,0.063,0.452
B230217C12Rik,317.833,-0.086,0.452
Tfg,9022.71,0.025,0.452
Slc25a48,3.856,-0.308,0.452
Cdc42,33428.941,0.023,0.452
Foxred2,2971.967,-0.04,0.453
Slc17a6,7.285,0.314,0.453
Catsperb,0.878,-0.197,0.453
Dusp9,28.045,0.262,0.453
Armc3,1.117,-0.208,0.453
Tmem233,0.448,-0.138,
Anapc16,3875.379,-0.033,0.453
Il16,5751.868,-0.034,0.453
Mir145,3.291,0.307,0.453
1700012A16Rik,0.323,-0.128,
Hoxc5,0.365,-0.119,
Fam186b,15.675,-0.293,0.454
Capn2,21880.434,0.02,0.454
Efha2,569.561,-0.082,0.454
Runx3,11.495,0.304,0.455
Tnpo2,10151.928,0.026,0.455
Rnf24,3240.674,0.036,0.455
Bbs4,1539.73,0.04,0.455
Hapln3,23.244,-0.272,0.455
4833424O15Rik,0.716,0.182,0.455
Cer1,1.926,0.288,0.455
AU021092,1.606,0.257,0.455
Smyd5,1926.488,0.043,0.455
Serpinb7,0.917,-0.175,0.456
Ankrd33b,7.109,0.315,0.456
Creb5,61.176,0.19,0.456
Abcb11,55.092,0.207,0.456
Pglyrp4,0.498,-0.166,0.457
Far2,2.703,-0.302,0.457
5430440P10Rik,1.91,0.277,0.457
Snip1,1567.956,-0.049,0.457
Arhgap15,6.244,-0.31,0.457
Erbb4,0.601,-0.171,0.457
Iqgap2,126.1,0.154,0.457
Pldi,0.39,0.12,
Rhobtb1,2112.909,-0.043,0.457
1700007P06Rik,2.116,-0.277,0.458
Sh3bp2,631.404,0.061,0.458
Pkn3,252.805,0.108,0.458
Psg28,5.396,-0.314,0.458
Gjd3,1.624,0.264,0.458
Grrp1,0.862,-0.17,0.458
Jub,2567.754,0.039,0.458
Ngb,19.081,-0.29,0.458
Fkbp11,2091.615,-0.055,0.459
Gm8267,3.937,-0.302,0.459
Igj,4.815,-0.31,0.46
Cryba2,0.384,0.119,
Gfi1,1.687,0.241,0.46
BC024659,1610.458,0.054,0.46
Lrriq1,0.494,0.164,0.46
Tlr12,1.436,0.221,0.46
Gm5086,0.521,-0.153,0.46
Mir365-1,1.467,-0.251,0.461
Scn11a,1.364,0.221,0.461
Gpr44,1.72,0.26,0.461
Gm5148,25.77,-0.259,0.461
Ltb4r1,27.317,-0.242,0.461
Tcp11l1,744.002,0.069,0.461
Uty,0.507,0.153,0.462
Gpr152,5.935,0.312,0.462
Slc25a2,2.825,-0.289,0.462
Srsf1,7337.28,0.044,0.462
Arhgef12,17266.301,-0.042,0.462
Speer4f,1.405,0.248,0.462
Ccr3,0.827,-0.195,0.462
Fermt3,12.189,0.307,0.462
Esrra,2241.135,-0.048,0.462
Il22ra1,1.899,0.264,0.463
Ndufc1,2423.521,0.056,0.463
Rnf151,2.775,0.28,0.463
Elf1,6203.852,0.029,0.463
Spry1,724.469,0.081,0.463
Lamb1,54807.705,-0.026,0.463
Taok2,6330.616,0.028,0.463
Pcp4l1,3298.582,0.036,0.464
Sfrs18,4606.004,0.038,0.464
Fetub,204.824,-0.12,0.464
Rptor,4818.689,0.029,0.464
Copz1,11677.351,-0.026,0.464
Gm10012,0.736,0.192,0.464
Slc6a1,1.34,-0.218,0.464
Rarres2,27129.724,-0.03,0.464
Rtn3,22687.08,0.019,0.464
Papolb,1.657,0.254,0.465
Pdik1l,848.883,0.057,0.465
Prl7a1,0.525,-0.151,0.465
Agxt2,0.687,0.161,0.465
Adcy9,1263.65,0.045,0.465
Mylk4,10.476,-0.276,0.465
Arhgap24,2512.988,0.032,0.465
Ccbe1,475.738,0.104,0.465
Foxh1,2.366,0.287,0.465
C1ql1,5.497,-0.307,0.465
Tbc1d30,3.991,-0.306,0.465
Ttyh1,66.023,-0.207,0.466
Kdelr2,11793.629,-0.024,0.466
Col6a6,0.485,0.172,
Mir708,0.516,-0.154,0.466
Rbm44,0.967,-0.186,0.466
Gbp1,1.685,0.208,0.467
Ltb,1.076,0.176,0.467
Gm10436,0.366,0.116,
Mup10,0.366,0.116,
Lonrf3,976.723,-0.057,0.467
Naprt1,1370.563,-0.048,0.467
Snx21,1501.207,-0.052,0.467
Ferd3l,0.343,-0.113,
Gm906,1.729,0.261,0.467
Zc3h4,4997.182,-0.028,0.467
Nat9,1681.613,0.034,0.468
Slc44a5,1.786,0.249,0.468
Nup155,2507.178,0.035,0.468
Gm3258,31.923,0.224,0.468
Fbxo11,7206.422,0.034,0.468
B430212C06Rik,2.37,0.257,0.468
Pdcd1lg2,1.869,-0.261,0.468
Zfp433,40.95,-0.197,0.469
Prss46,12.424,0.284,0.469
Gm7977,0.555,0.176,0.469
Mtus2,254.54,0.101,0.47
Ambn,1.583,-0.218,0.47
Zfp97,256.293,0.084,0.47
A330041J22Rik,13.859,0.269,0.47
Kcne2,3.262,0.283,0.47
Scml4,7.594,-0.306,0.47
Saa3,37767.24,0.057,0.47
Galnt7,1114.042,-0.059,0.47
Dio1,0.474,-0.135,
Rpgr,332.533,-0.091,0.47
B2m,239371.507,-0.058,0.47
Rspo4,1.325,0.245,0.47
Pms1,323.018,0.081,0.47
Chi3l3,0.843,-0.195,0.47
Trpc7,6.101,-0.301,0.47
Commd1,2586.045,0.038,0.471
Zfp773,53.557,-0.191,0.471
Slc45a1,8.023,-0.306,0.471
Tox4,6034.351,0.025,0.471
Rmrp,63.317,0.224,0.471
Hgd,6.659,-0.305,0.471
Tpsg1,0.419,-0.118,
Ptger3,26.803,-0.221,0.471
Gal3st3,23.988,-0.23,0.471
Nid2,13501.741,0.031,0.471
Plbd1,344.873,0.103,0.472
2410002I01Rik,948.287,-0.063,0.472
Klhl26,3575.563,-0.032,0.472
Cnot1,14326.159,-0.032,0.472
4930552P12Rik,4.079,-0.283,0.472
Dhcr24,1094.028,0.086,0.472
Slc10a1,3.598,0.301,0.473
Six2,3.205,-0.286,0.473
Gm4861,0.847,-0.2,0.473
2700081L22Rik,5.173,0.292,0.473
Clec2i,0.735,0.149,0.473
Gm8221,5.575,-0.301,0.473
Gria4,7.355,-0.303,0.473
Vps53,3632.737,-0.036,0.473
Atxn10,17648.622,-0.023,0.473
Emilin3,2.453,0.267,0.474
Ugt8a,0.757,-0.173,0.474
Zdhhc13,1183.684,0.053,0.474
Ocm,0.342,0.113,
Gm1141,6.414,-0.303,0.474
4933408N05Rik,6.662,-0.299,0.474
Fbn1,19736.803,-0.045,0.474
Mki67,2041.106,-0.102,0.475
Bace2,525.794,-0.073,0.475
Ammecr1,475.222,-0.081,0.475
Six6,0.408,-0.116,
A230073K19Rik,0.605,0.141,0.476
Gm973,11.814,0.288,0.476
Zdhhc7,2903.903,-0.034,0.476
Prkar2a,2918.118,-0.029,0.476
Cmtm1,0.338,0.112,
Hist1h2ab,1.373,-0.245,0.476
4930579K19Rik,52.016,0.194,0.476
BC052688,155.984,-0.138,0.476
Serpina4-ps1,0.47,-0.146,
Cx3cr1,2.328,0.278,0.477
A2m,555.678,-0.094,0.477
Scnm1,1500.518,-0.048,0.477
Cpne9,2.165,-0.275,0.477
L3mbtl1,0.645,0.188,0.477
Ascl3,3.575,-0.289,0.477
Rag1,0.553,-0.164,0.477
Gm12409,0.454,-0.131,
Mettl7b,265.725,-0.111,0.477
Prss57,5.63,0.294,0.477
Slc4a7,4247.721,0.036,0.477
Abcb5,0.466,-0.133,
Zfp266,3828.074,-0.033,0.478
Cd200r3,1.623,0.229,0.478
Mapk10,0.991,-0.226,0.479
Nfkbid,32.066,0.247,0.479
Rcvrn,0.336,0.11,
Apoa1,1.402,-0.21,0.48
Usp32,5313.79,-0.035,0.481
Ms4a10,0.513,-0.148,0.481
Gm13031,1.483,-0.238,0.481
Fam23a,9.703,0.289,0.481
Serinc2,278.459,-0.102,0.481
Cxcl13,49.484,-0.2,0.481
Gm10768,0.653,0.179,0.481
Ephx3,2.21,-0.267,0.481
Rnf126,2655.929,0.042,0.481
Siglec5,5.293,-0.289,0.481
Gatad2b,2030.049,-0.049,0.482
Csn2,13.995,-0.293,0.482
Clca1,236.906,0.115,0.482
Axl,24448.183,-0.031,0.482
Ntpcr,1629.753,0.037,0.482
Tnfaip8l2,0.33,0.109,
Arid5b,7303.029,0.036,0.482
Snora43,12.527,-0.273,0.482
Ahsg,0.715,0.19,0.483
Ror2,1220.967,0.062,0.483
Ywhab,29135.361,0.021,0.483
Hn1l,2811.922,0.041,0.483
Mir1894,0.668,-0.194,0.483
Rnf222,2.003,0.21,0.484
Olfr1388,1.639,0.245,0.484
4930528D03Rik,6.415,0.296,0.484
Nrg3,0.67,-0.181,0.484
2200002K05Rik,464.695,0.072,0.484
Ntsr1,1.011,-0.218,0.484
Ncrna00086,3.804,-0.293,0.484
a,1.531,-0.216,0.484
Syt9,7.9,0.297,0.484
Blnk,0.653,-0.188,0.484
Insl5,0.76,-0.159,0.484
Mir1954,5.448,-0.296,0.484
Traf3,5090.292,-0.034,0.484
Sh3glb2,4494.235,-0.03,0.484
4930573O16Rik,0.806,-0.174,0.484
Fcgr4,4.164,0.296,0.485
Nemf,3933.629,0.029,0.485
Acsf3,1010.016,-0.047,0.485
Gpr52,6.963,0.289,0.485
Arg1,0.664,0.155,0.485
Rnf19b,5293.856,0.041,0.486
Gjb1,0.35,-0.11,
Ddx4,4.382,-0.282,0.486
BC089491,2.053,-0.232,0.486
Ankle2,4245.772,0.033,0.487
Gapdhs,1.358,0.247,0.487
Zcchc13,0.555,0.159,0.487
4921515J06Rik,4.094,-0.288,0.487
Vsig8,1.763,0.242,0.487
H2-Q7,3.674,-0.292,0.487
Pcdha12,2.093,-0.25,0.488
Ckm,0.346,-0.109,
Efcab4b,82.914,0.153,0.488
Hapln2,1.409,0.228,0.488
Slfn10-ps,307.728,-0.085,0.488
Atp4a,0.575,-0.172,0.489
Hes2,1.732,-0.237,0.489
Nr5a2,10.22,0.291,0.489
4930507D05Rik,10.69,0.288,0.489
Hsf5,2.663,0.26,0.489
Sycp1,4.759,0.269,0.489
Morn3,0.646,-0.162,0.489
Otogl,4.023,-0.268,0.489
2810422O20Rik,285.965,0.109,0.489
Gprc5d,10.352,0.291,0.489
Slc9a10,0.47,0.129,
Mlana,0.904,-0.149,0.489
Gm6313,34.655,-0.189,0.489
Dyrk1b,1464.483,-0.042,0.489
Snord32a,3.382,0.278,0.49
Adra2c,1.684,-0.208,0.49
Fbxo16,10.616,-0.288,0.49
Ugt1a5,1.002,0.182,0.49
Neurog3,0.313,0.106,
Olfr1378,0.313,0.106,
Trim31,0.313,0.106,
Il1rapl1,13.299,-0.273,0.49
Cttnbp2,1.601,0.244,0.49
Gm4984,0.313,0.106,
Tpbpb,0.313,0.106,
Vcl,25482.108,-0.027,0.49
Kynu,1.11,-0.215,0.49
Ccdc77,523.375,-0.061,0.49
Spink8,0.455,0.129,
Foxd2,42.678,-0.219,0.491
Cml2,0.448,0.128,
Pbld1,25.915,0.221,0.491
Rims2,5.167,-0.29,0.491
Lipe,17285.489,-0.036,0.491
Apon,1.055,-0.193,0.491
Slc24a4,8.494,0.292,0.492
2900092C05Rik,0.659,0.185,0.492
Trim43b,15.631,0.238,0.492
B230312C02Rik,0.83,0.219,0.492
Agmat,0.46,0.127,
Gm4907,0.45,0.128,
Mill1,1.201,-0.238,0.493
Dhx37,1446.773,-0.042,0.493
Mchr1,0.447,0.127,
1110008L16Rik,972.947,0.052,0.493
Fam19a3,1.588,-0.237,0.493
En2,0.446,-0.127,
Elfn2,2.682,0.269,0.493
Kcnj15,19248.763,-0.041,0.493
Zfp534,6.151,-0.287,0.494
Zbtb25,1013.774,-0.05,0.494
Ces1e,2.262,-0.265,0.494
Mospd3,1687.795,-0.04,0.494
Gm16796,6.466,0.291,0.494
Kcnk7,10.038,0.291,0.494
8430410A17Rik,1063.267,0.048,0.495
Otx1,14.766,0.27,0.495
Syne1,5158.067,-0.069,0.495
4930444M15Rik,0.779,0.157,0.495
Rims1,0.838,0.183,0.495
Muc13,6.279,-0.289,0.496
Mtnr1a,0.295,0.103,
Tbx19,0.319,0.103,
Ttbk1,0.452,-0.16,
Rnf123,4137.143,0.032,0.496
Pou3f3,201.843,-0.113,0.496
Syt14,1.167,-0.208,0.496
Fam72a,111.15,-0.129,0.497
Slc37a1,2.143,0.247,0.497
Daglb,1536.686,-0.036,0.497
Muc6,0.325,-0.105,
Olfr9,0.325,-0.105,
Ppm1d,1023.254,0.054,0.498
A430093F15Rik,0.995,0.175,0.498
Siah1b,154.454,0.123,0.498
Kcnc4,0.43,0.125,
Sh2d4b,19.317,-0.249,0.498
Dnase1l2,67.555,-0.154,0.498
Dapk2,4.923,-0.285,0.498
Adarb2,2.204,-0.229,0.498
3110039I08Rik,14.801,0.259,0.499
Clec4g,0.411,0.112,
Zfp652,1324.702,0.042,0.499
Lmx1b,0.61,-0.177,0.499
B930003M22Rik,25.59,-0.238,0.5
Add3,5703.581,-0.026,0.5
Sdk1,36.737,-0.212,0.5
5031434C07Rik,0.867,0.179,0.5
Sis,0.568,-0.157,0.5
Asb16,38.666,-0.211,0.5
H2-Q2,12.543,-0.259,0.5
Atp13a3,13401.42,-0.036,0.5
Cklf,131.336,-0.148,0.5
Fgf21,8.658,0.286,0.5
Sync,453.512,0.083,0.5
Ap4b1,2307.971,0.034,0.501
Lrrn3,288.002,0.102,0.501
Dnajc6,4.14,0.262,0.501
4930523C07Rik,3215.284,0.032,0.501
Sostdc1,4.257,-0.278,0.502
Defb47,0.727,0.153,0.502
Cdh18,16.036,0.273,0.502
1700023E05Rik,0.409,0.122,
Fos,334.619,-0.088,0.503
Cnr2,26.886,-0.203,0.503
Ccl24,0.384,0.12,
Dnajc16,2150.919,-0.042,0.503
Snora30,0.948,0.21,0.503
Cacng3,0.559,-0.155,0.503
Gm10416,64.546,-0.181,0.504
Caln1,2.28,-0.244,0.504
Drd2,1.415,0.196,0.505
Usp20,2146.382,0.038,0.505
Alkbh4,409.237,0.067,0.505
Ddn,6.751,-0.275,0.505
Cd200r2,2.374,0.256,0.506
Cyp2s1,12.438,-0.278,0.506
Klhl33,46.298,0.189,0.506
Dhx16,2956.582,-0.032,0.506
Sgca,22.602,-0.251,0.506
Apol10b,6.082,-0.281,0.506
Mageb3,0.467,0.147,
Msr1,5.315,0.283,0.507
Pcp2,1.361,0.207,0.507
Pramel1,0.538,-0.129,0.507
Gm13051,2.78,-0.274,0.507
Mab21l1,331.185,0.078,0.507
Gm1123,0.401,0.121,
Pom121,3094.515,0.038,0.507
Zfp553,1521.673,-0.037,0.507
Erbb3,133.317,-0.113,0.508
Apoa4,7.511,0.281,0.508
Lphn2,5270.212,-0.032,0.508
Fam109a,1159.723,0.038,0.508
Atp6v1a,21183.181,-0.022,0.508
Aicda,1.208,-0.187,0.508
Cd180,0.747,0.19,0.508
Crybb3,2.715,-0.251,0.508
Lrrc7,1.768,0.214,0.509
Gm5591,0.765,-0.188,0.509
Gm9199,0.376,0.118,
4932412H11Rik,3.349,-0.274,0.509
Bub1,361.923,0.1,0.509
Nr3c1,17521.264,0.027,0.51
Tlr1,23.098,0.234,0.51
Lrp1b,1.997,-0.228,0.51
Pak7,2.03,0.216,0.51
Uaca,3109.504,0.039,0.51
Btnl5,8.993,-0.27,0.51
Hivep3,2580.375,-0.073,0.51
Foxl2os,1.608,-0.243,0.511
Ms4a6c,14.092,0.243,0.511
Clec2e,8.318,-0.277,0.511
Kank1,7375.146,0.023,0.511
Alox12e,0.36,0.116,
Sec11c,2178.467,0.038,0.511
Zfp94,358.439,-0.092,0.512
Abca12,2.503,-0.243,0.512
Cyp2c65,0.679,-0.162,0.512
Trf,1919909.125,-0.026,0.512
Kcnh6,0.314,-0.101,
Chchd1,1461.007,0.042,0.513
1700086L19Rik,0.389,0.118,
Mir3067,0.386,-0.13,
C130060K24Rik,0.97,0.159,0.513
Thsd7b,2.092,0.218,0.513
Odz3,360.797,-0.082,0.513
Iapp,0.374,0.118,
Gsdmcl-ps,0.487,0.124,
9130404H23Rik,1.013,0.183,0.514
6430411K18Rik,1.033,-0.196,0.514
Epha10,0.429,-0.121,
Golga7b,4.063,-0.277,0.514
Efcab3,2.662,-0.24,0.514
Samd11,10.258,0.264,0.514
5031434O11Rik,64.319,0.155,0.515
Snord49a,1.985,-0.252,0.515
Btbd8,94.283,-0.148,0.515
Atp4b,0.529,-0.151,0.515
Gcnt3,0.543,-0.138,0.515
Gm20597,6.812,0.279,0.515
Snord42b,0.932,-0.205,0.515
Rerg,43.613,-0.212,0.515
Gm5577,33.135,-0.201,0.516
Dct,6.601,-0.277,0.516
Apoo,378.432,-0.095,0.516
Svopl,2.975,0.265,0.517
Gm20356,3.53,-0.272,0.518
Zfp619,201.312,-0.087,0.518
Lamp1,62022.963,0.017,0.518
Fbxw7,1343.669,0.04,0.518
Mtap,8660.945,-0.025,0.518
Mpl,6.001,0.27,0.518
Nms,0.371,0.116,
Myst1,1522.833,-0.034,0.518
2010110P09Rik,0.342,0.113,
Cxcl9,3906.369,-0.084,0.519
AI428936,7.766,-0.273,0.519
1700026L06Rik,14.141,-0.267,0.519
Tm4sf1,23455.403,0.059,0.519
Stmn1,985.291,0.07,0.519
Clec3b,421.044,-0.082,0.519
Gm13498,1.995,-0.251,0.519
Mir3058,0.63,0.172,0.519
Slc17a2,0.417,-0.118,
Hes3,0.387,-0.137,
Otos,6.694,0.276,0.52
Lmcd1,361.495,0.074,0.52
Gm7244,0.349,0.113,
Bend4,5.561,-0.276,0.52
Msi2,8243.483,0.029,0.52
1700060C16Rik,2.018,0.241,0.521
Gm2897,3.512,0.245,0.521
Raet1d,29.882,-0.183,0.521
Dcaf12l2,0.315,-0.099,
Zfp951,510.79,0.06,0.521
Clnk,0.4,-0.128,
Gm4922,3.935,-0.275,0.521
Lag3,42.488,-0.199,0.522
Nkd1,53.42,-0.16,0.522
Mmp7,2.936,0.243,0.522
6430584L05,1.975,-0.213,0.522
Fam83g,18.801,-0.242,0.522
Bik,2.116,-0.235,0.522
Slc16a6,41.336,0.173,0.522
Smok2b,0.407,-0.117,
1810062O18Rik,48.713,-0.172,0.522
1700008P20Rik,0.349,-0.112,
Cyp24a1,1.615,-0.213,0.523
Naip2,310.691,-0.083,0.523
Hbegf,1756.107,-0.054,0.524
4930579G18Rik,6.639,0.272,0.524
Hpse2,1.063,-0.189,0.524
Zbtb3,248.428,-0.111,0.524
Bdkrb2,15.65,0.256,0.524
Otor,173.091,0.103,0.524
Zfp954,613.831,0.056,0.524
Mir2861,1.588,-0.227,0.524
Nat8,22.896,-0.235,0.524
Efcab10,0.945,0.164,0.524
Tmem184c,4491.977,-0.028,0.524
Mast3,2203.212,0.044,0.524
Jakmip2,0.315,-0.109,
2310008N11Rik,2.838,-0.242,0.525
Atp6ap1l,2.141,0.193,0.525
Csrp3,0.95,-0.173,0.525
5830416I19Rik,2.674,-0.263,0.525
Calm2,26334.158,0.029,0.525
Tmem22,118.331,-0.136,0.526
A330040F15Rik,2.951,0.241,0.526
Cebpe,0.742,-0.122,0.526
Zbtb32,3.109,0.253,0.526
Magee2,2.176,-0.239,0.526
A3galt2,6.468,-0.27,0.527
Fgf1,198.386,0.096,0.527
1700102P08Rik,8.797,-0.261,0.527
Gzmm,24.212,0.218,0.527
Gspt1,11924.977,0.019,0.527
BC049730,0.461,-0.108,
Slc16a8,1.195,-0.209,0.528
Itgb1bp2,5.386,0.259,0.528
Prm3,0.327,0.11,
Slc6a20a,0.808,0.176,0.528
Sertad4,1639.066,-0.046,0.528
Cd244,47.454,-0.169,0.528
Dennd5a,17833.766,0.015,0.528
2900057B20Rik,4.671,0.269,0.528
Styx,1736.422,-0.06,0.528
4933400C05Rik,0.402,-0.115,
Mipol1,656.254,-0.065,0.529
Cdca8,494.563,-0.089,0.529
Cxxc1,2569.425,0.034,0.529
Hist1h4j,0.304,-0.107,
0610009B22Rik,1354.813,0.045,0.529
Gckr,1.54,-0.194,0.53
Ghrl,0.435,0.138,
Hace1,1256.091,-0.039,0.53
Cd160,0.619,0.138,0.53
Clec1a,3.297,0.235,0.53
Mmp10,15.614,0.245,0.53
Aldh2,27725.24,0.03,0.53
Madcam1,4.467,-0.262,0.531
Ngrn,1903.954,0.039,0.531
Snora21,2.223,0.249,0.531
Chia,0.569,0.145,0.531
Rhoh,1.93,0.241,0.531
Nrn1l,13.207,0.251,0.531
Olfr750,0.462,-0.107,
Gabrp,1.323,0.169,0.532
AY358078,1.847,-0.235,0.532
Gm6904,20.119,-0.23,0.533
A630055G03Rik,116.539,-0.113,0.533
Dll1,115.65,0.114,0.533
Mst1r,975.225,-0.057,0.533
Vmn1r53,0.612,-0.136,0.533
Kif18a,238.017,-0.107,0.533
A330049N07Rik,3.325,0.264,0.533
Rbm46,1.025,-0.191,0.533
Tnik,53.555,-0.168,0.533
Ucn2,1.294,-0.187,0.533
Nanog,8.534,0.266,0.533
LOC622167,0.372,-0.122,
Ripply3,69.426,-0.127,0.534
Hspa1l,33.142,-0.208,0.534
Fstl5,1.004,0.163,0.535
